Region,Antal,Month,Year,Crime
6,1,12,2023,5
6,9,1,2023,6
6,23,2,2023,6
6,15,3,2023,6
6,7,4,2023,6
6,19,5,2023,6
6,16,6,2023,6
6,5,7,2023,6
6,15,8,2023,6
6,11,9,2023,6
6,19,10,2023,6
6,18,11,2023,6
6,18,12,2023,6
7,46,1,2023,0
7,46,1,2023,0
7,47,2,2023,0
7,47,2,2023,0
7,58,3,2023,0
7,58,3,2023,0
7,33,4,2023,0
7,33,4,2023,0
7,76,5,2023,0
7,76,5,2023,0
7,46,6,2023,0
7,46,6,2023,0
7,40,7,2023,0
7,40,7,2023,0
7,39,8,2023,0
7,39,8,2023,0
7,64,9,2023,0
7,64,9,2023,0
7,22,10,2023,0
7,22,10,2023,0
7,53,11,2023,0
7,53,11,2023,0
7,42,12,2023,0
7,42,12,2023,0
7,135,1,2023,1
7,135,1,2023,1
7,135,1,2023,1
7,135,1,2023,1
7,135,1,2023,1
7,135,1,2023,1
7,135,1,2023,1
7,135,2,2023,1
7,135,2,2023,1
7,135,2,2023,1
7,135,2,2023,1
7,135,2,2023,1
7,135,2,2023,1
7,135,2,2023,1
7,143,3,2023,1
7,143,3,2023,1
7,143,3,2023,1
7,143,3,2023,1
7,143,3,2023,1
7,143,3,2023,1
7,143,3,2023,1
7,136,4,2023,1
7,136,4,2023,1
7,136,4,2023,1
7,136,4,2023,1
7,136,4,2023,1
7,136,4,2023,1
7,136,4,2023,1
7,212,5,2023,1
7,212,5,2023,1
7,212,5,2023,1
7,212,5,2023,1
7,212,5,2023,1
7,212,5,2023,1
7,212,5,2023,1
7,120,6,2023,1
7,120,6,2023,1
7,120,6,2023,1
7,120,6,2023,1
7,120,6,2023,1
7,120,6,2023,1
7,120,6,2023,1
7,134,7,2023,1
7,134,7,2023,1
7,134,7,2023,1
7,134,7,2023,1
7,134,7,2023,1
7,134,7,2023,1
7,134,7,2023,1
7,157,8,2023,1
7,157,8,2023,1
7,157,8,2023,1
7,157,8,2023,1
7,157,8,2023,1
7,157,8,2023,1
7,157,8,2023,1
7,170,9,2023,1
7,170,9,2023,1
7,170,9,2023,1
7,170,9,2023,1
7,170,9,2023,1
7,170,9,2023,1
7,170,9,2023,1
7,136,10,2023,1
7,136,10,2023,1
7,136,10,2023,1
7,136,10,2023,1
7,136,10,2023,1
7,136,10,2023,1
7,136,10,2023,1
7,178,11,2023,1
7,178,11,2023,1
7,178,11,2023,1
7,178,11,2023,1
7,178,11,2023,1
7,178,11,2023,1
7,178,11,2023,1
7,130,12,2023,1
7,130,12,2023,1
7,130,12,2023,1
7,130,12,2023,1
7,130,12,2023,1
7,130,12,2023,1
7,130,12,2023,1
7,83,1,2023,2
7,74,2,2023,2
7,77,3,2023,2
7,84,4,2023,2
7,111,5,2023,2
7,65,6,2023,2
7,77,7,2023,2
7,110,8,2023,2
7,94,9,2023,2
7,97,10,2023,2
7,107,11,2023,2
7,83,12,2023,2
7,3,1,2023,3
7,4,2,2023,3
7,3,3,2023,3
7,3,4,2023,3
7,2,5,2023,3
7,3,6,2023,3
7,7,7,2023,3
7,3,8,2023,3
7,5,9,2023,3
7,4,10,2023,3
7,5,11,2023,3
7,3,12,2023,3
7,2,1,2023,4
7,10,2,2023,4
7,5,3,2023,4
7,15,4,2023,4
7,23,5,2023,4
7,6,6,2023,4
7,10,7,2023,4
7,5,8,2023,4
7,7,9,2023,4
7,11,10,2023,4
7,13,11,2023,4
7,2,12,2023,4
7,1,1,2023,5
7,0,2,2023,5
7,0,3,2023,5
7,1,4,2023,5
7,0,5,2023,5
7,0,6,2023,5
7,0,7,2023,5
7,0,8,2023,5
7,0,9,2023,5
7,2,10,2023,5
7,0,11,2023,5
7,0,12,2023,5
7,42,1,2023,6
7,44,2,2023,6
7,55,3,2023,6
7,31,4,2023,6
7,71,5,2023,6
7,42,6,2023,6
7,36,7,2023,6
7,38,8,2023,6
7,59,9,2023,6
7,21,10,2023,6
7,50,11,2023,6
7,36,12,2023,6
8,64,1,2023,0
8,64,1,2023,0
8,68,2,2023,0
8,68,2,2023,0
8,57,3,2023,0
8,57,3,2023,0
8,60,4,2023,0
8,60,4,2023,0
8,78,5,2023,0
8,78,5,2023,0
8,68,6,2023,0
8,68,6,2023,0
8,54,7,2023,0
8,54,7,2023,0
8,61,8,2023,0
8,61,8,2023,0
8,52,9,2023,0
8,52,9,2023,0
8,65,10,2023,0
8,65,10,2023,0
8,48,11,2023,0
8,48,11,2023,0
8,53,12,2023,0
8,53,12,2023,0
8,179,1,2023,1
8,179,1,2023,1
8,179,1,2023,1
8,179,1,2023,1
8,179,1,2023,1
8,179,1,2023,1
8,179,1,2023,1
8,151,2,2023,1
8,151,2,2023,1
8,151,2,2023,1
8,151,2,2023,1
8,151,2,2023,1
8,151,2,2023,1
8,151,2,2023,1
8,164,3,2023,1
8,164,3,2023,1
8,164,3,2023,1
8,164,3,2023,1
8,164,3,2023,1
8,164,3,2023,1
8,164,3,2023,1
8,171,4,2023,1
8,171,4,2023,1
8,171,4,2023,1
8,171,4,2023,1
8,171,4,2023,1
8,171,4,2023,1
8,171,4,2023,1
8,205,5,2023,1
8,205,5,2023,1
8,205,5,2023,1
8,205,5,2023,1
8,205,5,2023,1
8,205,5,2023,1
8,205,5,2023,1
8,203,6,2023,1
8,203,6,2023,1
8,203,6,2023,1
8,203,6,2023,1
8,203,6,2023,1
8,203,6,2023,1
8,203,6,2023,1
8,159,7,2023,1
8,159,7,2023,1
8,159,7,2023,1
8,159,7,2023,1
8,159,7,2023,1
8,159,7,2023,1
8,159,7,2023,1
8,158,8,2023,1
8,158,8,2023,1
8,158,8,2023,1
8,158,8,2023,1
8,158,8,2023,1
8,158,8,2023,1
8,158,8,2023,1
8,162,9,2023,1
8,162,9,2023,1
8,162,9,2023,1
8,162,9,2023,1
8,162,9,2023,1
8,162,9,2023,1
8,162,9,2023,1
8,178,10,2023,1
8,178,10,2023,1
8,178,10,2023,1
8,178,10,2023,1
8,178,10,2023,1
8,178,10,2023,1
8,178,10,2023,1
8,169,11,2023,1
8,169,11,2023,1
8,169,11,2023,1
8,169,11,2023,1
8,169,11,2023,1
8,169,11,2023,1
8,169,11,2023,1
8,143,12,2023,1
8,143,12,2023,1
8,143,12,2023,1
8,143,12,2023,1
8,143,12,2023,1
8,143,12,2023,1
8,143,12,2023,1
8,94,1,2023,2
8,73,2,2023,2
8,94,3,2023,2
8,101,4,2023,2
8,93,5,2023,2
8,113,6,2023,2
8,82,7,2023,2
8,83,8,2023,2
8,90,9,2023,2
8,87,10,2023,2
8,96,11,2023,2
8,78,12,2023,2
8,6,1,2023,3
8,5,2,2023,3
8,6,3,2023,3
8,1,4,2023,3
8,9,5,2023,3
8,3,6,2023,3
8,3,7,2023,3
8,5,8,2023,3
8,6,9,2023,3
8,8,10,2023,3
8,3,11,2023,3
8,5,12,2023,3
8,14,1,2023,4
8,5,2,2023,4
8,7,3,2023,4
8,7,4,2023,4
8,23,5,2023,4
8,18,6,2023,4
8,19,7,2023,4
8,7,8,2023,4
8,14,9,2023,4
8,18,10,2023,4
8,22,11,2023,4
8,5,12,2023,4
8,1,1,2023,5
8,0,2,2023,5
8,0,3,2023,5
8,2,4,2023,5
8,2,5,2023,5
8,1,6,2023,5
8,1,7,2023,5
8,2,8,2023,5
8,0,9,2023,5
8,0,10,2023,5
8,0,11,2023,5
8,2,12,2023,5
8,61,1,2023,6
8,60,2,2023,6
8,53,3,2023,6
8,57,4,2023,6
8,73,5,2023,6
8,67,6,2023,6
8,50,7,2023,6
8,60,8,2023,6
8,50,9,2023,6
8,64,10,2023,6
8,45,11,2023,6
8,48,12,2023,6
9,14,1,2023,0
9,14,1,2023,0
9,10,2,2023,0
9,10,2,2023,0
9,9,3,2023,0
9,9,3,2023,0
9,13,4,2023,0
9,13,4,2023,0
9,15,5,2023,0
9,15,5,2023,0
9,10,6,2023,0
9,10,6,2023,0
9,7,7,2023,0
9,7,7,2023,0
9,6,8,2023,0
9,6,8,2023,0
9,7,9,2023,0
9,7,9,2023,0
9,18,10,2023,0
9,18,10,2023,0
9,14,11,2023,0
9,14,11,2023,0
9,8,12,2023,0
9,8,12,2023,0
9,41,1,2023,1
9,41,1,2023,1
9,41,1,2023,1
9,41,1,2023,1
9,41,1,2023,1
9,41,1,2023,1
9,41,1,2023,1
9,32,2,2023,1
9,32,2,2023,1
9,32,2,2023,1
9,32,2,2023,1
9,32,2,2023,1
9,32,2,2023,1
9,32,2,2023,1
9,21,3,2023,1
9,21,3,2023,1
9,21,3,2023,1
9,21,3,2023,1
9,21,3,2023,1
9,21,3,2023,1
9,21,3,2023,1
9,37,4,2023,1
9,37,4,2023,1
9,37,4,2023,1
9,37,4,2023,1
9,37,4,2023,1
9,37,4,2023,1
9,37,4,2023,1
9,27,5,2023,1
9,27,5,2023,1
9,27,5,2023,1
9,27,5,2023,1
9,27,5,2023,1
9,27,5,2023,1
9,27,5,2023,1
9,31,6,2023,1
9,31,6,2023,1
9,31,6,2023,1
9,31,6,2023,1
9,31,6,2023,1
9,31,6,2023,1
9,31,6,2023,1
9,26,7,2023,1
9,26,7,2023,1
9,26,7,2023,1
9,26,7,2023,1
9,26,7,2023,1
9,26,7,2023,1
9,26,7,2023,1
9,20,8,2023,1
9,20,8,2023,1
9,20,8,2023,1
9,20,8,2023,1
9,20,8,2023,1
9,20,8,2023,1
9,20,8,2023,1
9,28,9,2023,1
9,28,9,2023,1
9,28,9,2023,1
9,28,9,2023,1
9,28,9,2023,1
9,28,9,2023,1
9,28,9,2023,1
9,51,10,2023,1
9,51,10,2023,1
9,51,10,2023,1
9,51,10,2023,1
9,51,10,2023,1
9,51,10,2023,1
9,51,10,2023,1
9,41,11,2023,1
9,41,11,2023,1
9,41,11,2023,1
9,41,11,2023,1
9,41,11,2023,1
9,41,11,2023,1
9,41,11,2023,1
9,33,12,2023,1
9,33,12,2023,1
9,33,12,2023,1
9,33,12,2023,1
9,33,12,2023,1
9,33,12,2023,1
9,33,12,2023,1
9,23,1,2023,2
9,16,2,2023,2
9,11,3,2023,2
9,17,4,2023,2
9,10,5,2023,2
9,19,6,2023,2
9,18,7,2023,2
9,13,8,2023,2
9,19,9,2023,2
9,30,10,2023,2
9,27,11,2023,2
9,22,12,2023,2
9,0,1,2023,3
9,2,2,2023,3
9,1,3,2023,3
9,0,4,2023,3
9,1,5,2023,3
9,1,6,2023,3
9,1,7,2023,3
9,0,8,2023,3
9,0,9,2023,3
9,0,10,2023,3
9,0,11,2023,3
9,0,12,2023,3
9,4,1,2023,4
9,4,2,2023,4
9,0,3,2023,4
9,7,4,2023,4
9,1,5,2023,4
9,1,6,2023,4
9,0,7,2023,4
9,1,8,2023,4
9,2,9,2023,4
9,3,10,2023,4
9,0,11,2023,4
9,3,12,2023,4
9,0,1,2023,5
9,0,2,2023,5
9,0,3,2023,5
9,0,4,2023,5
9,0,5,2023,5
9,0,6,2023,5
9,0,7,2023,5
9,0,8,2023,5
9,0,9,2023,5
9,0,10,2023,5
9,0,11,2023,5
9,0,12,2023,5
9,14,1,2023,6
9,10,2,2023,6
9,7,3,2023,6
9,11,4,2023,6
9,14,5,2023,6
9,10,6,2023,6
9,6,7,2023,6
9,6,8,2023,6
9,7,9,2023,6
9,18,10,2023,6
9,14,11,2023,6
9,6,12,2023,6
10,45,1,2023,0
10,45,1,2023,0
10,51,2,2023,0
10,51,2,2023,0
10,42,3,2023,0
10,42,3,2023,0
10,30,4,2023,0
10,30,4,2023,0
10,56,5,2023,0
10,56,5,2023,0
10,48,6,2023,0
10,48,6,2023,0
10,43,7,2023,0
10,43,7,2023,0
10,46,8,2023,0
10,46,8,2023,0
10,65,9,2023,0
10,65,9,2023,0
10,55,10,2023,0
10,55,10,2023,0
10,56,11,2023,0
10,56,11,2023,0
10,37,12,2023,0
10,37,12,2023,0
10,125,1,2023,1
10,125,1,2023,1
10,125,1,2023,1
10,125,1,2023,1
10,125,1,2023,1
10,125,1,2023,1
10,125,1,2023,1
10,148,2,2023,1
10,148,2,2023,1
10,148,2,2023,1
10,148,2,2023,1
10,148,2,2023,1
10,148,2,2023,1
10,148,2,2023,1
10,124,3,2023,1
10,124,3,2023,1
10,124,3,2023,1
10,124,3,2023,1
10,124,3,2023,1
10,124,3,2023,1
10,124,3,2023,1
10,97,4,2023,1
10,97,4,2023,1
10,97,4,2023,1
10,97,4,2023,1
10,97,4,2023,1
10,97,4,2023,1
10,97,4,2023,1
10,149,5,2023,1
10,149,5,2023,1
10,149,5,2023,1
10,149,5,2023,1
10,149,5,2023,1
10,149,5,2023,1
10,149,5,2023,1
10,156,6,2023,1
10,156,6,2023,1
10,156,6,2023,1
10,156,6,2023,1
10,156,6,2023,1
10,156,6,2023,1
10,156,6,2023,1
10,135,7,2023,1
10,135,7,2023,1
10,135,7,2023,1
10,135,7,2023,1
10,135,7,2023,1
10,135,7,2023,1
10,135,7,2023,1
10,160,8,2023,1
10,160,8,2023,1
10,160,8,2023,1
10,160,8,2023,1
10,160,8,2023,1
10,160,8,2023,1
10,160,8,2023,1
10,170,9,2023,1
10,170,9,2023,1
10,170,9,2023,1
10,170,9,2023,1
10,170,9,2023,1
10,170,9,2023,1
10,170,9,2023,1
10,133,10,2023,1
10,133,10,2023,1
10,133,10,2023,1
10,133,10,2023,1
10,133,10,2023,1
10,133,10,2023,1
10,133,10,2023,1
10,167,11,2023,1
10,167,11,2023,1
10,167,11,2023,1
10,167,11,2023,1
10,167,11,2023,1
10,167,11,2023,1
10,167,11,2023,1
10,132,12,2023,1
10,132,12,2023,1
10,132,12,2023,1
10,132,12,2023,1
10,132,12,2023,1
10,132,12,2023,1
10,132,12,2023,1
10,69,1,2023,2
10,78,2,2023,2
10,68,3,2023,2
10,60,4,2023,2
10,82,5,2023,2
10,94,6,2023,2
10,76,7,2023,2
10,102,8,2023,2
10,96,9,2023,2
10,70,10,2023,2
10,100,11,2023,2
10,80,12,2023,2
10,1,1,2023,3
10,2,2,2023,3
10,3,3,2023,3
10,1,4,2023,3
10,5,5,2023,3
10,6,6,2023,3
10,2,7,2023,3
10,1,8,2023,3
10,3,9,2023,3
10,2,10,2023,3
10,4,11,2023,3
10,1,12,2023,3
10,9,1,2023,4
10,16,2,2023,4
10,9,3,2023,4
10,5,4,2023,4
10,6,5,2023,4
10,7,6,2023,4
10,12,7,2023,4
10,9,8,2023,4
10,6,9,2023,4
10,6,10,2023,4
10,7,11,2023,4
10,13,12,2023,4
10,1,1,2023,5
10,1,2,2023,5
10,2,3,2023,5
10,1,4,2023,5
10,0,5,2023,5
10,1,6,2023,5
10,2,7,2023,5
10,2,8,2023,5
10,0,9,2023,5
10,0,10,2023,5
10,0,11,2023,5
10,1,12,2023,5
10,39,1,2023,6
10,44,2,2023,6
10,39,3,2023,6
10,26,4,2023,6
10,49,5,2023,6
10,44,6,2023,6
10,39,7,2023,6
10,42,8,2023,6
10,60,9,2023,6
10,47,10,2023,6
10,51,11,2023,6
10,28,12,2023,6
11,42,1,2023,0
11,42,1,2023,0
11,51,2,2023,0
11,51,2,2023,0
11,44,3,2023,0
11,44,3,2023,0
11,59,4,2023,0
11,59,4,2023,0
11,56,5,2023,0
11,56,5,2023,0
11,38,6,2023,0
11,38,6,2023,0
11,27,7,2023,0
11,27,7,2023,0
11,44,8,2023,0
11,44,8,2023,0
11,52,9,2023,0
11,52,9,2023,0
11,46,10,2023,0
11,46,10,2023,0
11,41,11,2023,0
11,41,11,2023,0
11,49,12,2023,0
11,49,12,2023,0
11,158,1,2023,1
11,158,1,2023,1
11,158,1,2023,1
11,158,1,2023,1
11,158,1,2023,1
11,158,1,2023,1
11,158,1,2023,1
11,150,2,2023,1
11,150,2,2023,1
11,150,2,2023,1
11,150,2,2023,1
11,150,2,2023,1
11,150,2,2023,1
11,150,2,2023,1
11,144,3,2023,1
11,144,3,2023,1
11,144,3,2023,1
11,144,3,2023,1
11,144,3,2023,1
11,144,3,2023,1
11,144,3,2023,1
11,192,4,2023,1
11,192,4,2023,1
11,192,4,2023,1
11,192,4,2023,1
11,192,4,2023,1
11,192,4,2023,1
11,192,4,2023,1
11,170,5,2023,1
11,170,5,2023,1
11,170,5,2023,1
11,170,5,2023,1
11,170,5,2023,1
11,170,5,2023,1
11,170,5,2023,1
11,128,6,2023,1
11,128,6,2023,1
11,128,6,2023,1
11,128,6,2023,1
11,128,6,2023,1
11,128,6,2023,1
11,128,6,2023,1
11,109,7,2023,1
11,109,7,2023,1
11,109,7,2023,1
11,109,7,2023,1
11,109,7,2023,1
11,109,7,2023,1
11,109,7,2023,1
11,161,8,2023,1
11,161,8,2023,1
11,161,8,2023,1
11,161,8,2023,1
11,161,8,2023,1
11,161,8,2023,1
11,161,8,2023,1
11,163,9,2023,1
11,163,9,2023,1
11,163,9,2023,1
11,163,9,2023,1
11,163,9,2023,1
11,163,9,2023,1
11,163,9,2023,1
11,183,10,2023,1
11,183,10,2023,1
11,183,10,2023,1
11,183,10,2023,1
11,183,10,2023,1
11,183,10,2023,1
11,183,10,2023,1
11,175,11,2023,1
11,175,11,2023,1
11,175,11,2023,1
11,175,11,2023,1
11,175,11,2023,1
11,175,11,2023,1
11,175,11,2023,1
11,150,12,2023,1
11,150,12,2023,1
11,150,12,2023,1
11,150,12,2023,1
11,150,12,2023,1
11,150,12,2023,1
11,150,12,2023,1
11,82,1,2023,2
11,80,2,2023,2
11,79,3,2023,2
11,106,4,2023,2
11,82,5,2023,2
11,69,6,2023,2
11,64,7,2023,2
11,102,8,2023,2
11,96,9,2023,2
11,126,10,2023,2
11,116,11,2023,2
11,84,12,2023,2
11,4,1,2023,3
11,4,2,2023,3
11,9,3,2023,3
11,5,4,2023,3
11,9,5,2023,3
11,2,6,2023,3
11,0,7,2023,3
11,4,8,2023,3
11,2,9,2023,3
11,2,10,2023,3
11,4,11,2023,3
11,5,12,2023,3
11,30,1,2023,4
11,15,2,2023,4
11,12,3,2023,4
11,21,4,2023,4
11,21,5,2023,4
11,19,6,2023,4
11,15,7,2023,4
11,9,8,2023,4
11,13,9,2023,4
11,9,10,2023,4
11,12,11,2023,4
11,9,12,2023,4
11,0,1,2023,5
11,0,2,2023,5
11,0,3,2023,5
11,1,4,2023,5
11,2,5,2023,5
11,0,6,2023,5
11,3,7,2023,5
11,2,8,2023,5
11,0,9,2023,5
11,0,10,2023,5
11,2,11,2023,5
11,3,12,2023,5
11,40,1,2023,6
11,48,2,2023,6
11,41,3,2023,6
11,58,4,2023,6
11,54,5,2023,6
11,37,6,2023,6
11,26,7,2023,6
11,43,8,2023,6
11,50,9,2023,6
11,42,10,2023,6
11,40,11,2023,6
11,43,12,2023,6
12,68,1,2023,0
12,68,1,2023,0
12,51,2,2023,0
12,51,2,2023,0
12,77,3,2023,0
12,77,3,2023,0
12,60,4,2023,0
12,60,4,2023,0
12,68,5,2023,0
12,68,5,2023,0
12,53,6,2023,0
12,53,6,2023,0
12,62,7,2023,0
12,62,7,2023,0
12,64,8,2023,0
12,64,8,2023,0
12,62,9,2023,0
12,62,9,2023,0
12,58,10,2023,0
12,58,10,2023,0
12,37,11,2023,0
12,37,11,2023,0
12,57,12,2023,0
12,57,12,2023,0
12,195,1,2023,1
12,195,1,2023,1
12,195,1,2023,1
12,195,1,2023,1
12,195,1,2023,1
12,195,1,2023,1
12,195,1,2023,1
12,160,2,2023,1
12,160,2,2023,1
12,160,2,2023,1
12,160,2,2023,1
12,160,2,2023,1
12,160,2,2023,1
12,160,2,2023,1
12,212,3,2023,1
12,212,3,2023,1
12,212,3,2023,1
12,212,3,2023,1
12,212,3,2023,1
12,212,3,2023,1
12,212,3,2023,1
12,141,4,2023,1
12,141,4,2023,1
12,141,4,2023,1
12,141,4,2023,1
12,141,4,2023,1
12,141,4,2023,1
12,141,4,2023,1
12,151,5,2023,1
12,151,5,2023,1
12,151,5,2023,1
12,151,5,2023,1
12,151,5,2023,1
12,151,5,2023,1
12,151,5,2023,1
12,124,6,2023,1
12,124,6,2023,1
12,124,6,2023,1
12,124,6,2023,1
12,124,6,2023,1
12,124,6,2023,1
12,124,6,2023,1
12,155,7,2023,1
12,155,7,2023,1
12,155,7,2023,1
12,155,7,2023,1
12,155,7,2023,1
12,155,7,2023,1
12,155,7,2023,1
12,189,8,2023,1
12,189,8,2023,1
12,189,8,2023,1
12,189,8,2023,1
12,189,8,2023,1
12,189,8,2023,1
12,189,8,2023,1
12,167,9,2023,1
12,167,9,2023,1
12,167,9,2023,1
12,167,9,2023,1
12,167,9,2023,1
12,167,9,2023,1
12,167,9,2023,1
12,179,10,2023,1
12,179,10,2023,1
12,179,10,2023,1
12,179,10,2023,1
12,179,10,2023,1
12,179,10,2023,1
12,179,10,2023,1
12,171,11,2023,1
12,171,11,2023,1
12,171,11,2023,1
12,171,11,2023,1
12,171,11,2023,1
12,171,11,2023,1
12,171,11,2023,1
12,169,12,2023,1
12,169,12,2023,1
12,169,12,2023,1
12,169,12,2023,1
12,169,12,2023,1
12,169,12,2023,1
12,169,12,2023,1
12,104,1,2023,2
12,96,2,2023,2
12,102,3,2023,2
12,66,4,2023,2
12,67,5,2023,2
12,56,6,2023,2
12,75,7,2023,2
12,106,8,2023,2
12,93,9,2023,2
12,104,10,2023,2
12,116,11,2023,2
12,87,12,2023,2
12,4,1,2023,3
12,4,2,2023,3
12,11,3,2023,3
12,7,4,2023,3
12,6,5,2023,3
12,2,6,2023,3
12,5,7,2023,3
12,4,8,2023,3
12,2,9,2023,3
12,5,10,2023,3
12,8,11,2023,3
12,5,12,2023,3
12,17,1,2023,4
12,7,2,2023,4
12,22,3,2023,4
12,8,4,2023,4
12,8,5,2023,4
12,13,6,2023,4
12,11,7,2023,4
12,11,8,2023,4
12,9,9,2023,4
12,12,10,2023,4
12,9,11,2023,4
12,19,12,2023,4
12,2,1,2023,5
12,2,2,2023,5
12,0,3,2023,5
12,0,4,2023,5
12,2,5,2023,5
12,0,6,2023,5
12,2,7,2023,5
12,4,8,2023,5
12,1,9,2023,5
12,0,10,2023,5
12,1,11,2023,5
12,1,12,2023,5
12,57,1,2023,6
12,47,2,2023,6
12,76,3,2023,6
12,55,4,2023,6
12,58,5,2023,6
12,40,6,2023,6
12,60,7,2023,6
12,59,8,2023,6
12,59,9,2023,6
12,54,10,2023,6
12,34,11,2023,6
12,52,12,2023,6
13,47,1,2023,0
13,47,1,2023,0
13,39,2,2023,0
13,39,2,2023,0
13,46,3,2023,0
13,46,3,2023,0
13,47,4,2023,0
13,47,4,2023,0
13,63,5,2023,0
13,63,5,2023,0
13,50,6,2023,0
13,50,6,2023,0
13,45,7,2023,0
13,45,7,2023,0
13,39,8,2023,0
13,39,8,2023,0
13,53,9,2023,0
13,53,9,2023,0
13,39,10,2023,0
13,39,10,2023,0
13,34,11,2023,0
13,34,11,2023,0
13,30,12,2023,0
13,30,12,2023,0
13,153,1,2023,1
13,153,1,2023,1
13,153,1,2023,1
13,153,1,2023,1
13,153,1,2023,1
13,153,1,2023,1
13,153,1,2023,1
13,108,2,2023,1
13,108,2,2023,1
13,108,2,2023,1
13,108,2,2023,1
13,108,2,2023,1
13,108,2,2023,1
13,108,2,2023,1
13,148,3,2023,1
13,148,3,2023,1
13,148,3,2023,1
13,148,3,2023,1
13,148,3,2023,1
13,148,3,2023,1
13,148,3,2023,1
13,138,4,2023,1
13,138,4,2023,1
13,138,4,2023,1
13,138,4,2023,1
13,138,4,2023,1
13,138,4,2023,1
13,138,4,2023,1
13,217,5,2023,1
13,217,5,2023,1
13,217,5,2023,1
13,217,5,2023,1
13,217,5,2023,1
13,217,5,2023,1
13,217,5,2023,1
13,149,6,2023,1
13,149,6,2023,1
13,149,6,2023,1
13,149,6,2023,1
13,149,6,2023,1
13,149,6,2023,1
13,149,6,2023,1
13,136,7,2023,1
13,136,7,2023,1
13,136,7,2023,1
13,136,7,2023,1
13,136,7,2023,1
13,136,7,2023,1
13,136,7,2023,1
13,128,8,2023,1
13,128,8,2023,1
13,128,8,2023,1
13,128,8,2023,1
13,128,8,2023,1
13,128,8,2023,1
13,128,8,2023,1
13,181,9,2023,1
13,181,9,2023,1
13,181,9,2023,1
13,181,9,2023,1
13,181,9,2023,1
13,181,9,2023,1
13,181,9,2023,1
13,164,10,2023,1
13,164,10,2023,1
13,164,10,2023,1
13,164,10,2023,1
13,164,10,2023,1
